Year,Month,Day,Hour,Minute,Close
2023,4,5,5,10,28649.22000000
2023,4,5,5,11,28647.99000000
2023,4,5,5,12,28650.44000000
2023,4,5,5,13,28648.82000000
2023,4,5,5,14,28635.31000000
2023,4,5,5,15,28630.43000000
2023,4,5,5,16,28644.55000000
2023,4,5,5,17,28641.83000000
2023,4,5,5,18,28640.98000000
2023,4,5,5,19,28691.28000000
2023,4,5,5,20,28665.27000000
2023,4,5,5,21,28658.82000000
2023,4,5,5,22,28654.39000000
2023,4,5,5,23,28652.05000000
2023,4,5,5,24,28647.36000000
2023,4,5,5,25,28649.99000000
2023,4,5,5,26,28639.99000000
2023,4,5,5,27,28631.97000000
2023,4,5,5,28,28633.09000000
2023,4,5,5,29,28642.40000000
2023,4,5,5,30,28650.69000000
2023,4,5,5,31,28630.17000000
2023,4,5,5,32,28630.84000000
2023,4,5,5,33,28634.77000000
2023,4,5,5,34,28643.19000000
2023,4,5,5,35,28650.99000000
2023,4,5,5,36,28677.60000000
2023,4,5,5,37,28709.47000000
2023,4,5,5,38,28663.41000000
2023,4,5,5,39,28643.46000000
2023,4,5,5,40,28642.40000000
2023,4,5,5,41,28596.25000000
2023,4,5,5,42,28596.99000000
2023,4,5,5,43,28578.40000000
2023,4,5,5,44,28562.47000000
2023,4,5,5,45,28570.92000000
2023,4,5,5,46,28564.42000000
2023,4,5,5,47,28584.17000000
2023,4,5,5,48,28565.71000000
2023,4,5,5,49,28581.87000000
2023,4,5,5,50,28579.74000000
2023,4,5,5,51,28569.01000000
2023,4,5,5,52,28566.04000000
2023,4,5,5,53,28559.89000000
2023,4,5,5,54,28529.56000000
2023,4,5,5,55,28528.54000000
2023,4,5,5,56,28533.66000000
2023,4,5,5,57,28557.26000000
2023,4,5,5,58,28556.32000000
2023,4,5,5,59,28565.57000000
2023,4,5,6,0,28561.94000000
2023,4,5,6,1,28554.42000000
2023,4,5,6,2,28543.56000000
2023,4,5,6,3,28535.18000000
2023,4,5,6,4,28538.40000000
2023,4,5,6,5,28541.79000000
2023,4,5,6,6,28533.69000000
2023,4,5,6,7,28526.16000000
2023,4,5,6,8,28525.43000000
2023,4,5,6,9,28485.48000000
2023,4,5,6,10,28516.26000000
2023,4,5,6,11,28508.89000000
2023,4,5,6,12,28512.39000000
2023,4,5,6,13,28504.20000000
2023,4,5,6,14,28479.98000000
2023,4,5,6,15,28487.59000000
2023,4,5,6,16,28496.00000000
2023,4,5,6,17,28476.77000000
2023,4,5,6,18,28478.43000000
2023,4,5,6,19,28464.27000000
2023,4,5,6,20,28482.51000000
2023,4,5,6,21,28482.77000000
2023,4,5,6,22,28485.99000000
2023,4,5,6,23,28487.18000000
2023,4,5,6,24,28484.61000000
2023,4,5,6,25,28472.78000000
2023,4,5,6,26,28455.60000000
2023,4,5,6,27,28450.39000000
2023,4,5,6,28,28446.65000000
2023,4,5,6,29,28447.71000000
2023,4,5,6,30,28439.16000000
2023,4,5,6,31,28450.39000000
2023,4,5,6,32,28453.28000000
2023,4,5,6,33,28440.12000000
2023,4,5,6,34,28450.00000000
2023,4,5,6,35,28448.14000000
2023,4,5,6,36,28476.15000000
2023,4,5,6,37,28476.28000000
2023,4,5,6,38,28473.19000000
2023,4,5,6,39,28490.67000000
2023,4,5,6,40,28500.00000000
2023,4,5,6,41,28489.61000000
2023,4,5,6,42,28515.47000000
2023,4,5,6,43,28510.98000000
2023,4,5,6,44,28500.00000000
2023,4,5,6,45,28510.27000000
2023,4,5,6,46,28518.17000000
2023,4,5,6,47,28518.16000000
2023,4,5,6,48,28517.08000000
2023,4,5,6,49,28519.99000000
2023,4,5,6,50,28526.18000000
2023,4,5,6,51,28533.37000000
2023,4,5,6,52,28529.01000000
2023,4,5,6,53,28514.18000000
2023,4,5,6,54,28514.53000000
2023,4,5,6,55,28508.79000000
2023,4,5,6,56,28503.90000000
2023,4,5,6,57,28507.56000000
2023,4,5,6,58,28539.62000000
2023,4,5,6,59,28544.72000000
2023,4,5,7,0,28550.41000000
2023,4,5,7,1,28572.42000000
2023,4,5,7,2,28560.01000000
2023,4,5,7,3,28554.61000000
2023,4,5,7,4,28550.35000000
2023,4,5,7,5,28549.63000000
2023,4,5,7,6,28569.48000000
2023,4,5,7,7,28560.96000000
2023,4,5,7,8,28554.69000000
2023,4,5,7,9,28577.05000000
2023,4,5,7,10,28577.37000000
2023,4,5,7,11,28566.38000000
2023,4,5,7,12,28528.74000000
2023,4,5,7,13,28517.20000000
2023,4,5,7,14,28508.85000000
2023,4,5,7,15,28519.98000000
2023,4,5,7,16,28520.01000000
2023,4,5,7,17,28518.39000000
2023,4,5,7,18,28527.99000000
2023,4,5,7,19,28531.69000000
2023,4,5,7,20,28531.43000000
2023,4,5,7,21,28530.00000000
2023,4,5,7,22,28530.01000000
2023,4,5,7,23,28540.93000000
2023,4,5,7,24,28540.81000000
2023,4,5,7,25,28540.93000000
2023,4,5,7,26,28551.05000000
2023,4,5,7,27,28570.54000000
2023,4,5,7,28,28528.91000000
2023,4,5,7,29,28539.43000000
2023,4,5,7,30,28539.88000000
2023,4,5,7,31,28535.20000000
2023,4,5,7,32,28548.40000000
2023,4,5,7,33,28554.66000000
2023,4,5,7,34,28525.19000000
2023,4,5,7,35,28524.68000000
2023,4,5,7,36,28524.67000000
2023,4,5,7,37,28524.64000000
2023,4,5,7,38,28524.64000000
2023,4,5,7,39,28523.22000000
2023,4,5,7,40,28531.68000000
2023,4,5,7,41,28531.01000000
2023,4,5,7,42,28527.19000000
2023,4,5,7,43,28530.38000000
2023,4,5,7,44,28523.05000000
2023,4,5,7,45,28528.26000000
2023,4,5,7,46,28528.26000000
2023,4,5,7,47,28528.25000000
2023,4,5,7,48,28526.38000000
2023,4,5,7,49,28527.69000000
2023,4,5,7,50,28527.68000000
2023,4,5,7,51,28516.99000000
2023,4,5,7,52,28500.34000000
2023,4,5,7,53,28500.53000000
2023,4,5,7,54,28490.25000000
2023,4,5,7,55,28503.78000000
2023,4,5,7,56,28504.78000000
2023,4,5,7,57,28506.40000000
2023,4,5,7,58,28503.38000000
2023,4,5,7,59,28506.62000000
2023,4,5,8,0,28506.78000000
2023,4,5,8,1,28480.68000000
2023,4,5,8,2,28486.05000000
2023,4,5,8,3,28486.05000000
2023,4,5,8,4,28485.50000000
2023,4,5,8,5,28485.51000000
2023,4,5,8,6,28488.20000000
2023,4,5,8,7,28488.19000000
2023,4,5,8,8,28490.20000000
2023,4,5,8,9,28506.77000000
2023,4,5,8,10,28511.73000000
2023,4,5,8,11,28516.58000000
2023,4,5,8,12,28527.67000000
2023,4,5,8,13,28531.13000000
2023,4,5,8,14,28536.31000000
2023,4,5,8,15,28554.50000000
2023,4,5,8,16,28552.24000000
2023,4,5,8,17,28556.31000000
2023,4,5,8,18,28561.93000000
2023,4,5,8,19,28571.45000000
2023,4,5,8,20,28563.18000000
2023,4,5,8,21,28571.79000000
2023,4,5,8,22,28563.17000000
2023,4,5,8,23,28570.42000000
2023,4,5,8,24,28577.50000000
2023,4,5,8,25,28593.17000000
2023,4,5,8,26,28601.00000000
2023,4,5,8,27,28590.52000000
2023,4,5,8,28,28610.64000000
2023,4,5,8,29,28588.14000000
2023,4,5,8,30,28591.18000000
2023,4,5,8,31,28570.46000000
2023,4,5,8,32,28572.96000000
2023,4,5,8,33,28558.34000000
2023,4,5,8,34,28552.16000000
2023,4,5,8,35,28557.64000000
2023,4,5,8,36,28557.64000000
2023,4,5,8,37,28558.32000000
2023,4,5,8,38,28557.65000000
2023,4,5,8,39,28557.64000000
2023,4,5,8,40,28556.71000000
2023,4,5,8,41,28565.13000000
2023,4,5,8,42,28563.72000000
2023,4,5,8,43,28566.39000000
2023,4,5,8,44,28550.54000000
2023,4,5,8,45,28550.58000000
2023,4,5,8,46,28547.77000000
2023,4,5,8,47,28548.12000000
2023,4,5,8,48,28561.10000000
2023,4,5,8,49,28561.29000000
2023,4,5,8,50,28561.96000000
2023,4,5,8,51,28553.61000000
2023,4,5,8,52,28557.80000000
2023,4,5,8,53,28558.92000000
2023,4,5,8,54,28560.14000000
2023,4,5,8,55,28569.18000000
2023,4,5,8,56,28569.81000000
2023,4,5,8,57,28567.46000000
2023,4,5,8,58,28569.18000000
2023,4,5,8,59,28582.84000000
2023,4,5,9,0,28590.26000000
2023,4,5,9,1,28596.19000000
2023,4,5,9,2,28581.39000000
2023,4,5,9,3,28577.02000000
2023,4,5,9,4,28572.85000000
2023,4,5,9,5,28570.13000000
2023,4,5,9,6,28570.30000000
2023,4,5,9,7,28570.03000000
2023,4,5,9,8,28573.55000000
2023,4,5,9,9,28568.81000000
2023,4,5,9,10,28562.79000000
2023,4,5,9,11,28561.49000000
2023,4,5,9,12,28564.79000000
2023,4,5,9,13,28563.70000000
2023,4,5,9,14,28566.73000000
2023,4,5,9,15,28557.01000000
2023,4,5,9,16,28547.91000000
2023,4,5,9,17,28539.43000000
2023,4,5,9,18,28554.49000000
2023,4,5,9,19,28564.07000000
2023,4,5,9,20,28567.88000000
2023,4,5,9,21,28579.99000000
2023,4,5,9,22,28573.58000000
2023,4,5,9,23,28579.99000000
2023,4,5,9,24,28579.99000000
2023,4,5,9,25,28582.78000000
2023,4,5,9,26,28576.50000000
2023,4,5,9,27,28567.41000000
2023,4,5,9,28,28555.01000000
2023,4,5,9,29,28556.06000000
2023,4,5,9,30,28559.20000000
2023,4,5,9,31,28548.13000000
2023,4,5,9,32,28550.41000000
2023,4,5,9,33,28549.99000000
2023,4,5,9,34,28546.79000000
2023,4,5,9,35,28549.49000000
2023,4,5,9,36,28548.77000000
2023,4,5,9,37,28550.00000000
2023,4,5,9,38,28546.26000000
2023,4,5,9,39,28540.63000000
2023,4,5,9,40,28524.52000000
2023,4,5,9,41,28526.09000000
2023,4,5,9,42,28508.59000000
2023,4,5,9,43,28499.52000000
2023,4,5,9,44,28506.69000000
2023,4,5,9,45,28491.46000000
2023,4,5,9,46,28499.99000000
2023,4,5,9,47,28494.06000000
2023,4,5,9,48,28509.18000000
2023,4,5,9,49,28520.64000000
2023,4,5,9,50,28521.16000000
2023,4,5,9,51,28523.06000000
2023,4,5,9,52,28526.95000000
2023,4,5,9,53,28530.04000000
2023,4,5,9,54,28531.88000000
2023,4,5,9,55,28523.20000000
2023,4,5,9,56,28517.65000000
2023,4,5,9,57,28519.03000000
2023,4,5,9,58,28520.35000000
2023,4,5,9,59,28534.42000000
2023,4,5,10,0,28531.06000000
2023,4,5,10,1,28532.03000000
2023,4,5,10,2,28526.12000000
2023,4,5,10,3,28526.42000000
2023,4,5,10,4,28530.00000000
2023,4,5,10,5,28531.84000000
2023,4,5,10,6,28539.36000000
2023,4,5,10,7,28535.54000000
2023,4,5,10,8,28537.20000000
2023,4,5,10,9,28530.35000000
2023,4,5,10,10,28530.35000000
2023,4,5,10,11,28535.19000000
2023,4,5,10,12,28524.16000000
2023,4,5,10,13,28524.17000000
2023,4,5,10,14,28513.47000000
2023,4,5,10,15,28511.16000000
2023,4,5,10,16,28510.39000000
2023,4,5,10,17,28497.71000000
2023,4,5,10,18,28497.42000000
2023,4,5,10,19,28481.32000000
2023,4,5,10,20,28486.42000000
2023,4,5,10,21,28486.86000000
2023,4,5,10,22,28478.78000000
2023,4,5,10,23,28481.39000000
2023,4,5,10,24,28477.04000000
2023,4,5,10,25,28473.35000000
2023,4,5,10,26,28476.21000000
2023,4,5,10,27,28467.62000000
2023,4,5,10,28,28469.84000000
2023,4,5,10,29,28485.98000000
2023,4,5,10,30,28471.10000000
2023,4,5,10,31,28492.35000000
2023,4,5,10,32,28490.82000000
2023,4,5,10,33,28503.06000000
2023,4,5,10,34,28503.74000000
2023,4,5,10,35,28507.56000000
2023,4,5,10,36,28511.78000000
2023,4,5,10,37,28510.11000000
2023,4,5,10,38,28515.25000000
2023,4,5,10,39,28505.15000000
2023,4,5,10,40,28503.70000000
2023,4,5,10,41,28508.99000000
2023,4,5,10,42,28511.28000000
2023,4,5,10,43,28512.08000000
2023,4,5,10,44,28511.00000000
2023,4,5,10,45,28501.47000000
2023,4,5,10,46,28511.25000000
2023,4,5,10,47,28522.24000000
2023,4,5,10,48,28523.39000000
2023,4,5,10,49,28523.39000000
2023,4,5,10,50,28524.04000000
2023,4,5,10,51,28520.01000000
2023,4,5,10,52,28513.28000000
2023,4,5,10,53,28514.16000000
2023,4,5,10,54,28510.00000000
2023,4,5,10,55,28520.00000000
2023,4,5,10,56,28529.99000000
2023,4,5,10,57,28529.66000000
2023,4,5,10,58,28529.99000000
2023,4,5,10,59,28525.21000000
2023,4,5,11,0,28525.98000000
2023,4,5,11,1,28526.28000000
2023,4,5,11,2,28525.65000000
2023,4,5,11,3,28526.37000000
2023,4,5,11,4,28520.00000000
2023,4,5,11,5,28519.98000000
2023,4,5,11,6,28522.15000000
2023,4,5,11,7,28514.40000000
2023,4,5,11,8,28500.71000000
2023,4,5,11,9,28476.81000000
2023,4,5,11,10,28481.30000000
2023,4,5,11,11,28494.97000000
2023,4,5,11,12,28476.89000000
2023,4,5,11,13,28457.71000000
2023,4,5,11,14,28464.63000000
2023,4,5,11,15,28466.20000000
2023,4,5,11,16,28470.75000000
2023,4,5,11,17,28468.61000000
2023,4,5,11,18,28477.84000000
2023,4,5,11,19,28475.75000000
2023,4,5,11,20,28551.54000000
2023,4,5,11,21,28554.62000000
2023,4,5,11,22,28592.22000000
2023,4,5,11,23,28576.26000000
2023,4,5,11,24,28567.05000000
2023,4,5,11,25,28566.81000000
2023,4,5,11,26,28567.79000000
2023,4,5,11,27,28566.23000000
2023,4,5,11,28,28566.23000000
2023,4,5,11,29,28570.83000000
2023,4,5,11,30,28560.16000000
2023,4,5,11,31,28562.69000000
2023,4,5,11,32,28560.53000000
2023,4,5,11,33,28575.11000000
2023,4,5,11,34,28578.87000000
2023,4,5,11,35,28583.55000000
2023,4,5,11,36,28577.51000000
2023,4,5,11,37,28580.28000000
2023,4,5,11,38,28580.15000000
2023,4,5,11,39,28574.63000000
2023,4,5,11,40,28563.89000000
2023,4,5,11,41,28567.87000000
2023,4,5,11,42,28566.40000000
2023,4,5,11,43,28562.47000000
2023,4,5,11,44,28561.22000000
2023,4,5,11,45,28569.73000000
2023,4,5,11,46,28556.66000000
2023,4,5,11,47,28565.53000000
2023,4,5,11,48,28569.58000000
2023,4,5,11,49,28557.62000000
2023,4,5,11,50,28554.88000000
2023,4,5,11,51,28554.88000000
2023,4,5,11,52,28550.13000000
2023,4,5,11,53,28555.43000000
2023,4,5,11,54,28547.20000000
2023,4,5,11,55,28547.23000000
2023,4,5,11,56,28547.21000000
2023,4,5,11,57,28547.21000000
2023,4,5,11,58,28547.23000000
2023,4,5,11,59,28543.80000000
2023,4,5,12,0,28534.41000000
2023,4,5,12,1,28539.75000000
2023,4,5,12,2,28539.74000000
2023,4,5,12,3,28554.88000000
2023,4,5,12,4,28553.04000000
2023,4,5,12,5,28559.16000000
2023,4,5,12,6,28553.73000000
2023,4,5,12,7,28553.74000000
2023,4,5,12,8,28553.74000000
2023,4,5,12,9,28553.74000000
2023,4,5,12,10,28559.17000000
2023,4,5,12,11,28541.45000000
2023,4,5,12,12,28555.23000000
2023,4,5,12,13,28558.60000000
2023,4,5,12,14,28559.26000000
2023,4,5,12,15,28580.35000000
2023,4,5,12,16,28592.59000000
2023,4,5,12,17,28588.36000000
2023,4,5,12,18,28580.00000000
2023,4,5,12,19,28572.15000000
2023,4,5,12,20,28572.16000000
2023,4,5,12,21,28528.30000000
2023,4,5,12,22,28529.72000000
2023,4,5,12,23,28522.33000000
2023,4,5,12,24,28518.79000000
2023,4,5,12,25,28505.00000000
2023,4,5,12,26,28523.77000000
2023,4,5,12,27,28519.70000000
2023,4,5,12,28,28528.48000000
2023,4,5,12,29,28519.69000000
2023,4,5,12,30,28514.96000000
2023,4,5,12,31,28512.79000000
2023,4,5,12,32,28514.92000000
2023,4,5,12,33,28513.00000000
2023,4,5,12,34,28512.21000000
2023,4,5,12,35,28512.21000000
2023,4,5,12,36,28512.21000000
2023,4,5,12,37,28524.05000000
2023,4,5,12,38,28512.95000000
2023,4,5,12,39,28508.22000000
2023,4,5,12,40,28506.81000000
2023,4,5,12,41,28506.18000000
2023,4,5,12,42,28512.82000000
2023,4,5,12,43,28508.00000000
2023,4,5,12,44,28511.32000000
2023,4,5,12,45,28519.03000000
2023,4,5,12,46,28518.60000000
2023,4,5,12,47,28523.28000000
2023,4,5,12,48,28522.81000000
2023,4,5,12,49,28519.14000000
2023,4,5,12,50,28516.80000000
2023,4,5,12,51,28516.98000000
2023,4,5,12,52,28516.99000000
2023,4,5,12,53,28515.01000000
2023,4,5,12,54,28510.72000000
2023,4,5,12,55,28515.00000000
2023,4,5,12,56,28523.00000000
2023,4,5,12,57,28519.39000000
2023,4,5,12,58,28519.39000000
2023,4,5,12,59,28508.76000000
2023,4,5,13,0,28508.76000000
2023,4,5,13,1,28507.59000000
2023,4,5,13,2,28512.79000000
2023,4,5,13,3,28512.79000000
2023,4,5,13,4,28512.25000000
2023,4,5,13,5,28512.24000000
2023,4,5,13,6,28513.19000000
2023,4,5,13,7,28516.74000000
2023,4,5,13,8,28516.79000000
2023,4,5,13,9,28516.80000000
2023,4,5,13,10,28517.00000000
2023,4,5,13,11,28521.00000000
2023,4,5,13,12,28529.36000000
2023,4,5,13,13,28529.36000000
2023,4,5,13,14,28529.72000000
2023,4,5,13,15,28518.92000000
2023,4,5,13,16,28512.80000000
2023,4,5,13,17,28512.77000000
2023,4,5,13,18,28510.69000000
2023,4,5,13,19,28514.99000000
2023,4,5,13,20,28512.81000000
2023,4,5,13,21,28511.32000000
2023,4,5,13,22,28527.58000000
2023,4,5,13,23,28513.61000000
2023,4,5,13,24,28509.25000000
2023,4,5,13,25,28509.24000000
2023,4,5,13,26,28503.39000000
2023,4,5,13,27,28510.97000000
2023,4,5,13,28,28503.28000000
2023,4,5,13,29,28496.24000000
2023,4,5,13,30,28500.21000000
2023,4,5,13,31,28496.81000000
2023,4,5,13,32,28496.40000000
2023,4,5,13,33,28500.00000000
2023,4,5,13,34,28493.75000000
2023,4,5,13,35,28496.39000000
2023,4,5,13,36,28488.36000000
2023,4,5,13,37,28489.99000000
2023,4,5,13,38,28484.89000000
2023,4,5,13,39,28477.71000000
2023,4,5,13,40,28481.23000000
2023,4,5,13,41,28494.36000000
2023,4,5,13,42,28497.12000000
2023,4,5,13,43,28496.57000000
2023,4,5,13,44,28499.13000000
2023,4,5,13,45,28499.67000000
2023,4,5,13,46,28499.67000000
2023,4,5,13,47,28499.66000000
2023,4,5,13,48,28500.30000000
2023,4,5,13,49,28502.41000000
2023,4,5,13,50,28514.25000000
2023,4,5,13,51,28507.16000000
2023,4,5,13,52,28506.06000000
2023,4,5,13,53,28491.20000000
2023,4,5,13,54,28491.85000000
2023,4,5,13,55,28491.84000000
2023,4,5,13,56,28498.92000000
2023,4,5,13,57,28485.80000000
2023,4,5,13,58,28495.76000000
2023,4,5,13,59,28510.00000000
2023,4,5,14,0,28502.35000000
2023,4,5,14,1,28502.36000000
2023,4,5,14,2,28508.75000000
2023,4,5,14,3,28500.59000000
2023,4,5,14,4,28500.59000000
2023,4,5,14,5,28498.43000000
2023,4,5,14,6,28499.69000000
2023,4,5,14,7,28499.33000000
2023,4,5,14,8,28496.60000000
2023,4,5,14,9,28490.65000000
2023,4,5,14,10,28481.85000000
2023,4,5,14,11,28481.79000000
2023,4,5,14,12,28482.57000000
2023,4,5,14,13,28487.17000000
2023,4,5,14,14,28487.17000000
2023,4,5,14,15,28497.44000000
2023,4,5,14,16,28491.30000000
2023,4,5,14,17,28490.07000000
2023,4,5,14,18,28489.87000000
2023,4,5,14,19,28486.71000000
2023,4,5,14,20,28484.26000000
2023,4,5,14,21,28483.53000000
2023,4,5,14,22,28492.73000000
2023,4,5,14,23,28525.45000000
2023,4,5,14,24,28532.38000000
2023,4,5,14,25,28534.76000000
2023,4,5,14,26,28553.96000000
2023,4,5,14,27,28538.47000000
2023,4,5,14,28,28536.03000000
2023,4,5,14,29,28524.78000000
2023,4,5,14,30,28530.61000000
2023,4,5,14,31,28521.74000000
2023,4,5,14,32,28534.29000000
2023,4,5,14,33,28533.66000000
2023,4,5,14,34,28532.77000000
2023,4,5,14,35,28520.01000000
2023,4,5,14,36,28514.39000000
2023,4,5,14,37,28526.95000000
2023,4,5,14,38,28543.82000000
2023,4,5,14,39,28548.94000000
2023,4,5,14,40,28536.11000000
2023,4,5,14,41,28537.98000000
2023,4,5,14,42,28542.78000000
2023,4,5,14,43,28542.77000000
2023,4,5,14,44,28544.99000000
2023,4,5,14,45,28547.58000000
2023,4,5,14,46,28547.59000000
2023,4,5,14,47,28543.88000000
2023,4,5,14,48,28544.99000000
2023,4,5,14,49,28543.94000000
2023,4,5,14,50,28544.98000000
2023,4,5,14,51,28555.50000000
2023,4,5,14,52,28545.42000000
2023,4,5,14,53,28544.39000000
2023,4,5,14,54,28543.10000000
2023,4,5,14,55,28539.80000000
2023,4,5,14,56,28543.40000000
2023,4,5,14,57,28554.40000000
2023,4,5,14,58,28555.06000000
2023,4,5,14,59,28554.38000000
2023,4,5,15,0,28557.48000000
2023,4,5,15,1,28570.96000000
2023,4,5,15,2,28580.44000000
2023,4,5,15,3,28583.86000000
2023,4,5,15,4,28583.85000000
2023,4,5,15,5,28567.64000000
2023,4,5,15,6,28567.64000000
2023,4,5,15,7,28577.97000000
2023,4,5,15,8,28579.42000000
2023,4,5,15,9,28579.19000000
2023,4,5,15,10,28575.68000000
2023,4,5,15,11,28573.25000000
2023,4,5,15,12,28566.02000000
2023,4,5,15,13,28595.99000000
2023,4,5,15,14,28565.00000000
2023,4,5,15,15,28600.00000000
2023,4,5,15,16,28567.03000000
2023,4,5,15,17,28546.04000000
2023,4,5,15,18,28544.08000000
2023,4,5,15,19,28519.99000000
2023,4,5,15,20,28529.99000000
2023,4,5,15,21,28523.17000000
2023,4,5,15,22,28521.80000000
2023,4,5,15,23,28519.46000000
2023,4,5,15,24,28521.58000000
2023,4,5,15,25,28524.57000000
2023,4,5,15,26,28545.03000000
2023,4,5,15,27,28545.19000000
2023,4,5,15,28,28535.00000000
2023,4,5,15,29,28539.16000000
2023,4,5,15,30,28558.26000000
2023,4,5,15,31,28551.88000000
2023,4,5,15,32,28532.16000000
2023,4,5,15,33,28486.88000000
2023,4,5,15,34,28384.14000000
2023,4,5,15,35,28425.79000000
2023,4,5,15,36,28407.36000000
2023,4,5,15,37,28421.62000000
2023,4,5,15,38,28430.78000000
2023,4,5,15,39,28408.22000000
2023,4,5,15,40,28429.99000000
2023,4,5,15,41,28464.93000000
2023,4,5,15,42,28466.24000000
2023,4,5,15,43,28483.02000000
2023,4,5,15,44,28479.93000000
2023,4,5,15,45,28468.03000000
2023,4,5,15,46,28463.09000000
2023,4,5,15,47,28509.58000000
2023,4,5,15,48,28723.03000000
2023,4,5,15,49,28642.76000000
2023,4,5,15,50,28627.13000000
2023,4,5,15,51,28615.41000000
2023,4,5,15,52,28610.01000000
2023,4,5,15,53,28561.74000000
2023,4,5,15,54,28560.16000000
2023,4,5,15,55,28532.50000000
2023,4,5,15,56,28546.28000000
2023,4,5,15,57,28553.98000000
2023,4,5,15,58,28550.71000000
2023,4,5,15,59,28568.95000000
2023,4,5,16,0,28540.01000000
2023,4,5,16,1,28540.00000000
2023,4,5,16,2,28542.34000000
2023,4,5,16,3,28560.86000000
2023,4,5,16,4,28587.38000000
2023,4,5,16,5,28577.38000000
2023,4,5,16,6,28580.01000000
2023,4,5,16,7,28561.17000000
2023,4,5,16,8,28535.16000000
2023,4,5,16,9,28559.59000000
2023,4,5,16,10,28555.89000000
2023,4,5,16,11,28544.16000000
2023,4,5,16,12,28540.79000000
2023,4,5,16,13,28554.44000000
2023,4,5,16,14,28553.94000000
2023,4,5,16,15,28562.49000000
2023,4,5,16,16,28569.93000000
2023,4,5,16,17,28552.85000000
2023,4,5,16,18,28522.88000000
2023,4,5,16,19,28510.83000000
2023,4,5,16,20,28483.26000000
2023,4,5,16,21,28460.25000000
2023,4,5,16,22,28505.38000000
2023,4,5,16,23,28495.64000000
2023,4,5,16,24,28521.73000000
2023,4,5,16,25,28510.94000000
2023,4,5,16,26,28513.76000000
2023,4,5,16,27,28495.61000000
2023,4,5,16,28,28496.44000000
2023,4,5,16,29,28494.92000000
2023,4,5,16,30,28488.93000000
2023,4,5,16,31,28478.15000000
2023,4,5,16,32,28440.65000000
2023,4,5,16,33,28414.49000000
2023,4,5,16,34,28415.46000000
2023,4,5,16,35,28385.73000000
2023,4,5,16,36,28351.87000000
2023,4,5,16,37,28372.37000000
2023,4,4,7,18,27862.37000000
2023,4,4,7,19,27867.74000000
2023,4,4,7,20,27867.75000000
2023,4,4,7,21,27872.77000000
2023,4,4,7,22,27872.77000000
2023,4,4,7,23,27857.77000000
2023,4,4,7,24,27850.00000000
2023,4,4,7,25,27854.34000000
2023,4,4,7,26,27849.11000000
2023,4,4,7,27,27850.69000000
2023,4,4,7,28,27834.31000000
2023,4,4,7,29,27852.08000000
2023,4,4,7,30,27838.35000000
2023,4,4,7,31,27839.18000000
2023,4,4,7,32,27835.00000000
2023,4,4,7,33,27825.81000000
2023,4,4,7,34,27799.97000000
2023,4,4,7,35,27799.99000000
2023,4,4,7,36,27798.75000000
2023,4,4,7,37,27787.23000000
2023,4,4,7,38,27791.03000000
2023,4,4,7,39,27780.01000000
2023,4,4,7,40,27791.97000000
2023,4,4,7,41,27788.32000000
2023,4,4,7,42,27784.31000000
2023,4,4,7,43,27782.60000000
2023,4,4,7,44,27780.73000000
2023,4,4,7,45,27783.13000000
2023,4,4,7,46,27780.78000000
2023,4,4,7,47,27789.57000000
2023,4,4,7,48,27813.40000000
2023,4,4,7,49,27816.49000000
2023,4,4,7,50,27819.52000000
2023,4,4,7,51,27817.05000000
2023,4,4,7,52,27817.05000000
2023,4,4,7,53,27819.78000000
2023,4,4,7,54,27822.69000000
2023,4,4,7,55,27819.99000000
2023,4,4,7,56,27827.58000000
2023,4,4,7,57,27826.44000000
2023,4,4,7,58,27825.64000000
2023,4,4,7,59,27813.86000000
2023,4,4,8,0,27814.38000000
2023,4,4,8,1,27819.42000000
2023,4,4,8,2,27825.08000000
2023,4,4,8,3,27825.15000000
2023,4,4,8,4,27825.15000000
2023,4,4,8,5,27825.16000000
2023,4,4,8,6,27825.15000000
2023,4,4,8,7,27828.41000000
2023,4,4,8,8,27828.41000000
2023,4,4,8,9,27830.79000000
2023,4,4,8,10,27831.89000000
2023,4,4,8,11,27831.32000000
2023,4,4,8,12,27836.56000000
2023,4,4,8,13,27837.24000000
2023,4,4,8,14,27846.91000000
2023,4,4,8,15,27874.16000000
2023,4,4,8,16,27923.87000000
2023,4,4,8,17,27939.17000000
2023,4,4,8,18,27916.05000000
2023,4,4,8,19,27904.85000000
2023,4,4,8,20,27898.51000000
2023,4,4,8,21,27901.59000000
2023,4,4,8,22,27913.29000000
2023,4,4,8,23,27912.77000000
2023,4,4,8,24,27905.00000000
2023,4,4,8,25,27904.37000000
2023,4,4,8,26,27898.81000000
2023,4,4,8,27,27896.09000000
2023,4,4,8,28,27904.73000000
2023,4,4,8,29,27893.15000000
2023,4,4,8,30,27894.78000000
2023,4,4,8,31,27899.89000000
2023,4,4,8,32,27899.91000000
2023,4,4,8,33,27899.99000000
2023,4,4,8,34,27904.14000000
2023,4,4,8,35,27881.20000000
2023,4,4,8,36,27904.55000000
2023,4,4,8,37,27913.25000000
2023,4,4,8,38,27924.33000000
2023,4,4,8,39,27920.28000000
2023,4,4,8,40,27909.19000000
2023,4,4,8,41,27890.80000000
2023,4,4,8,42,27890.77000000
2023,4,4,8,43,27899.45000000
2023,4,4,8,44,27900.00000000
2023,4,4,8,45,27901.28000000
